ShellLength;Temperature;G
190;29,3;0,008009747
200;29,3;0
0;29,4;0,159752775
10;29,4;0,151765137
20;29,4;0,143777498
30;29,4;0,135789859
40;29,4;0,12780222
50;29,4;0,119814582
60;29,4;0,111826943
70;29,4;0,103839304
80;29,4;0,095851665
90;29,4;0,087864026
100;29,4;0,079876388
110;29,4;0,071888749
120;29,4;0,06390111
130;29,4;0,055913471
140;29,4;0,047925833
150;29,4;0,039938194
160;29,4;0,031950555
170;29,4;0,023962916
180;29,4;0,015975278
190;29,4;0,007987639
200;29,4;0
0;29,5;0,159190287
10;29,5;0,151230773
20;29,5;0,143271259
30;29,5;0,135311744
40;29,5;0,12735223
50;29,5;0,119392715
60;29,5;0,111433201
70;29,5;0,103473687
80;29,5;0,095514172
90;29,5;0,087554658
100;29,5;0,079595144
110;29,5;0,071635629
120;29,5;0,063676115
130;29,5;0,055716601
140;29,5;0,047757086
150;29,5;0,039797572
160;29,5;0,031838057
170;29,5;0,023878543
180;29,5;0,015919029
190;29,5;0,007959514
200;29,5;0
0;29,6;0,158501818
10;29,6;0,150576727
20;29,6;0,142651636
30;29,6;0,134726545
40;29,6;0,126801454
50;29,6;0,118876363
60;29,6;0,110951273
70;29,6;0,103026182
80;29,6;0,095101091
90;29,6;0,087176
100;29,6;0,079250909
110;29,6;0,071325818
120;29,6;0,063400727
130;29,6;0,055475636
140;29,6;0,047550545
150;29,6;0,039625454
160;29,6;0,031700364
170;29,6;0,023775273
180;29,6;0,015850182
190;29,6;0,007925091
200;29,6;0
0;29,7;0,157681507
10;29,7;0,149797431
20;29,7;0,141913356
30;29,7;0,134029281
40;29,7;0,126145205
50;29,7;0,11826113
60;29,7;0,110377055
70;29,7;0,102492979
80;29,7;0,094608904
90;29,7;0,086724829
100;29,7;0,078840753
110;29,7;0,070956678
120;29,7;0,063072603
130;29,7;0,055188527
140;29,7;0,047304452
150;29,7;0,039420377
160;29,7;0,031536301
170;29,7;0,023652226
180;29,7;0,015768151
190;29,7;0,007884075
200;29,7;0
0;29,8;0,156723281
10;29,8;0,148887117
20;29,8;0,141050953
30;29,8;0,133214789
40;29,8;0,125378625
50;29,8;0,117542461
60;29,8;0,109706297
70;29,8;0,101870133
80;29,8;0,094033969
90;29,8;0,086197805
100;29,8;0,078361641
110;29,8;0,070525476
120;29,8;0,062689312
130;29,8;0,054853148
140;29,8;0,047016984
150;29,8;0,03918082
160;29,8;0,031344656
170;29,8;0,023508492
180;29,8;0,015672328
190;29,8;0,007836164
200;29,8;0
0;29,9;0,155620851
10;29,9;0,147839808
20;29,9;0,140058766
30;29,9;0,132277723
40;29,9;0,124496681
50;29,9;0,116715638
60;29,9;0,108934596
70;29,9;0,101153553
80;29,9;0,093372511
90;29,9;0,085591468
100;29,9;0,077810425
110;29,9;0,070029383
120;29,9;0,06224834
130;29,9;0,054467298
140;29,9;0,046686255
150;29,9;0,038905213
160;29,9;0,03112417
170;29,9;0,023343128
180;29,9;0,015562085
190;29,9;0,007781043
200;29,9;0
0;30;0,1543677
10;30;0,146649315
20;30;0,13893093
30;30;0,131212545
40;30;0,12349416
50;30;0,115775775
60;30;0,10805739
70;30;0,100339005
80;30;0,09262062
90;30;0,084902235
100;30;0,07718385
110;30;0,069465465
120;30;0,06174708
130;30;0,054028695
140;30;0,04631031
150;30;0,038591925
160;30;0,03087354
170;30;0,023155155
180;30;0,01543677
190;30;0,007718385
200;30;0
0;30,1;0,152957082
10;30,1;0,145309228
20;30,1;0,137661374
30;30,1;0,130013519
40;30,1;0,122365665
50;30,1;0,114717811
60;30,1;0,107069957
70;30,1;0,099422103
80;30,1;0,091774249
90;30,1;0,084126395
100;30,1;0,076478541
110;30,1;0,068830687
120;30,1;0,061182833
130;30,1;0,053534979
140;30,1;0,045887125
150;30,1;0,03823927
160;30,1;0,030591416
170;30,1;0,022943562
180;30,1;0,015295708
190;30,1;0,007647854
200;30,1;0
0;30,2;0,151382006
10;30,2;0,143812906
20;30,2;0,136243806
30;30,2;0,128674705
40;30,2;0,121105605
50;30,2;0,113536505
60;30,2;0,105967405
70;30,2;0,098398304
80;30,2;0,090829204
90;30,2;0,083260104
100;30,2;0,075691003
110;30,2;0,068121903
120;30,2;0,060552803
130;30,2;0,052983702
140;30,2;0,045414602
150;30,2;0,037845502
160;30,2;0,030276401
170;30,2;0,022707301
180;30,2;0,015138201
190;30,2;0,0075691
200;30,2;0
0;30,3;0,149635239
10;30,3;0,142153477
20;30,3;0,134671715
30;30,3;0,127189953
40;30,3;0,119708191
50;30,3;0,112226429
60;30,3;0,104744667
70;30,3;0,097262905
80;30,3;0,089781143
90;30,3;0,082299381
100;30,3;0,07481762
110;30,3;0,067335858
120;30,3;0,059854096
130;30,3;0,052372334
140;30,3;0,044890572
150;30,3;0,03740881
160;30,3;0,029927048
170;30,3;0,022445286
180;30,3;0,014963524
190;30,3;0,007481762
200;30,3;0
0;30,4;0,147709288
10;30,4;0,140323824
20;30,4;0,132938359
30;30,4;0,125552895
40;30,4;0,118167431
50;30,4;0,110781966
60;30,4;0,103396502
70;30,4;0,096011037
80;30,4;0,088625573
90;30,4;0,081240108
100;30,4;0,073854644
110;30,4;0,06646918
120;30,4;0,059083715
130;30,4;0,051698251
140;30,4;0,044312786
150;30,4;0,036927322
160;30,4;0,029541858
170;30,4;0,022156393
180;30,4;0,014770929
190;30,4;0,007385464
200;30,4;0
0;30,5;0,145596399
10;30,5;0,138316579
20;30,5;0,131036759
30;30,5;0,123756939
40;30,5;0,116477119
50;30,5;0,109197299
60;30,5;0,101917479
70;30,5;0,094637659
80;30,5;0,087357839
90;30,5;0,080078019
100;30,5;0,072798199
110;30,5;0,065518379
120;30,5;0,05823856
130;30,5;0,05095874
140;30,5;0,04367892
150;30,5;0,0363991
160;30,5;0,02911928
170;30,5;0,02183946
180;30,5;0,01455964
190;30,5;0,00727982
200;30,5;0
0;30,6;0,143288544
10;30,6;0,136124117
20;30,6;0,128959689
30;30,6;0,121795262
40;30,6;0,114630835
50;30,6;0,107466408
60;30,6;0,100301981
70;30,6;0,093137554
80;30,6;0,085973126
90;30,6;0,078808699
100;30,6;0,071644272
110;30,6;0,064479845
120;30,6;0,057315418
130;30,6;0,05015099
140;30,6;0,042986563
150;30,6;0,035822136
160;30,6;0,028657709
170;30,6;0,021493282
180;30,6;0,014328854
190;30,6;0,007164427
200;30,6;0
0;30,7;0,140777415
10;30,7;0,133738545
20;30,7;0,126699674
30;30,7;0,119660803
40;30,7;0,112621932
50;30,7;0,105583062
60;30,7;0,098544191
70;30,7;0,09150532
80;30,7;0,084466449
90;30,7;0,077427579
100;30,7;0,070388708
110;30,7;0,063349837
120;30,7;0,056310966
130;30,7;0,049272095
140;30,7;0,042233225
150;30,7;0,035194354
160;30,7;0,028155483
170;30,7;0,021116612
180;30,7;0,014077742
190;30,7;0,007038871
200;30,7;0
0;30,8;0,138054416
10;30,8;0,131151695
20;30,8;0,124248975
30;30,8;0,117346254
40;30,8;0,110443533
50;30,8;0,103540812
60;30,8;0,096638091
70;30,8;0,089735371
80;30,8;0,08283265
90;30,8;0,075929929
100;30,8;0,069027208
110;30,8;0,062124487
120;30,8;0,055221766
130;30,8;0,048319046
140;30,8;0,041416325
150;30,8;0,034513604
160;30,8;0,027610883
170;30,8;0,020708162
180;30,8;0,013805442
190;30,8;0,006902721
200;30,8;0
0;30,9;0,13511065
10;30,9;0,128355117
20;30,9;0,121599585
30;30,9;0,114844052
40;30,9;0,10808852
50;30,9;0,101332987
60;30,9;0,094577455
70;30,9;0,087821922
80;30,9;0,08106639
90;30,9;0,074310857
100;30,9;0,067555325
110;30,9;0,060799792
120;30,9;0,05404426
130;30,9;0,047288727
140;30,9;0,040533195
150;30,9;0,033777662
160;30,9;0,02702213
170;30,9;0,020266597
180;30,9;0,013511065
190;30,9;0,006755532
200;30,9;0
0;31;0,131936911
10;31;0,125340065
20;31;0,11874322
30;31;0,112146374
40;31;0,105549529
50;31;0,098952683
60;31;0,092355838
70;31;0,085758992
80;31;0,079162147
90;31;0,072565301
100;31;0,065968455
110;31;0,05937161
120;31;0,052774764
130;31;0,046177919
140;31;0,039581073
150;31;0,032984228
160;31;0,026387382
170;31;0,019790537
180;31;0,013193691
190;31;0,006596846
200;31;0
0;31,1;0,128523678
10;31,1;0,122097494
20;31,1;0,11567131
30;31,1;0,109245126
40;31,1;0,102818942
50;31,1;0,096392758
60;31,1;0,089966574
70;31,1;0,08354039
80;31,1;0,077114207
90;31,1;0,070688023
100;31,1;0,064261839
110;31,1;0,057835655
120;31,1;0,051409471
130;31,1;0,044983287
140;31,1;0,038557103
150;31,1;0,032130919
160;31,1;0,025704736
170;31,1;0,019278552
180;31,1;0,012852368
190;31,1;0,006426184
200;31,1;0
0;31,2;0,124861099
10;31,2;0,118618044
20;31,2;0,112374989
30;31,2;0,106131934
40;31,2;0,099888879
50;31,2;0,093645824
60;31,2;0,087402769
70;31,2;0,081159714
80;31,2;0,074916659
90;31,2;0,068673604
100;31,2;0,062430549
110;31,2;0,056187494
120;31,2;0,049944439
130;31,2;0,043701385
140;31,2;0,03745833
150;31,2;0,031215275
160;31,2;0,02497222
170;31,2;0,018729165
180;31,2;0,01248611
190;31,2;0,006243055
200;31,2;0
0;31,3;0,120938985
10;31,3;0,114892036
20;31,3;0,108845087
30;31,3;0,102798137
40;31,3;0,096751188
50;31,3;0,090704239
60;31,3;0,08465729
70;31,3;0,07861034
80;31,3;0,072563391
90;31,3;0,066516442
100;31,3;0,060469493
110;31,3;0,054422543
120;31,3;0,048375594
130;31,3;0,042328645
140;31,3;0,036281696
150;31,3;0,030234746
160;31,3;0,024187797
170;31,3;0,018140848
180;31,3;0,012093899
190;31,3;0,006046949
200;31,3;0
0;31,4;0,116746799
10;31,4;0,110909459
20;31,4;0,105072119
30;31,4;0,099234779
40;31,4;0,093397439
50;31,4;0,087560099
60;31,4;0,081722759
70;31,4;0,075885419
80;31,4;0,070048079
90;31,4;0,064210739
100;31,4;0,0583734
110;31,4;0,05253606
120;31,4;0,04669872
130;31,4;0,04086138
140;31,4;0,03502404
150;31,4;0,0291867
160;31,4;0,02334936
170;31,4;0,01751202
180;31,4;0,01167468
190;31,4;0,00583734
200;31,4;0
0;31,5;0,112273642
10;31,5;0,10665996
20;31,5;0,101046278
30;31,5;0,095432596
40;31,5;0,089818914
50;31,5;0,084205231
60;31,5;0,078591549
70;31,5;0,072977867
80;31,5;0,067364185
90;31,5;0,061750503
100;31,5;0,056136821
110;31,5;0,050523139
120;31,5;0,044909457
130;31,5;0,039295775
140;31,5;0,033682093
150;31,5;0,02806841
160;31,5;0,022454728
170;31,5;0,016841046
180;31,5;0,011227364
190;31,5;0,005613682
200;31,5;0
0;31,6;0,107508244
10;31,6;0,102132832
20;31,6;0,09675742
30;31,6;0,091382008
40;31,6;0,086006596
50;31,6;0,080631183
60;31,6;0,075255771
70;31,6;0,069880359
80;31,6;0,064504947
90;31,6;0,059129534
100;31,6;0,053754122
110;31,6;0,04837871
120;31,6;0,043003298
130;31,6;0,037627886
140;31,6;0,032252473
150;31,6;0,026877061
160;31,6;0,021501649
170;31,6;0,016126237
180;31,6;0,010750824
190;31,6;0,005375412
200;31,6;0
0;31,7;0,102438955
10;31,7;0,097317007
20;31,7;0,092195059
30;31,7;0,087073111
40;31,7;0,081951164
50;31,7;0,076829216
60;31,7;0,071707268
70;31,7;0,06658532
80;31,7;0,061463373
90;31,7;0,056341425
100;31,7;0,051219477
110;31,7;0,04609753
120;31,7;0,040975582
130;31,7;0,035853634
140;31,7;0,030731686
150;31,7;0,025609739
160;31,7;0,020487791
170;31,7;0,015365843
180;31,7;0,010243895
190;31,7;0,005121948
200;31,7;0
0;31,8;0,097053725
10;31,8;0,092201039
20;31,8;0,087348353
30;31,8;0,082495666
40;31,8;0,07764298
50;31,8;0,072790294
60;31,8;0,067937608
70;31,8;0,063084921
80;31,8;0,058232235
90;31,8;0,053379549
100;31,8;0,048526863
110;31,8;0,043674176
120;31,8;0,03882149
130;31,8;0,033968804
140;31,8;0,029116118
150;31,8;0,024263431
160;31,8;0,019410745
170;31,8;0,014558059
180;31,8;0,009705373
190;31,8;0,004852686
200;31,8;0
0;31,9;0,091340102
10;31,9;0,086773097
20;31,9;0,082206092
30;31,9;0,077639087
40;31,9;0,073072082
50;31,9;0,068505076
60;31,9;0,063938071
70;31,9;0,059371066
80;31,9;0,054804061
90;31,9;0,050237056
100;31,9;0,045670051
110;31,9;0,041103046
120;31,9;0,036536041
130;31,9;0,031969036
140;31,9;0,027402031
150;31,9;0,022835025
160;31,9;0,01826802
170;31,9;0,013701015
180;31,9;0,00913401
190;31,9;0,004567005
200;31,9;0
0;32;0,085285211
10;32;0,081020951
20;32;0,07675669
30;32;0,07249243
40;32;0,068228169
50;32;0,063963908
60;32;0,059699648
70;32;0,055435387
80;32;0,051171127
90;32;0,046906866
100;32;0,042642606
110;32;0,038378345
120;32;0,034114084
130;32;0,029849824
140;32;0,025585563
150;32;0,021321303
160;32;0,017057042
170;32;0,012792782
180;32;0,008528521
190;32;0,004264261
200;32;0
0;32,1;0,078875746
10;32,1;0,074931959
20;32,1;0,070988171
30;32,1;0,067044384
40;32,1;0,063100597
50;32,1;0,05915681
60;32,1;0,055213022
70;32,1;0,051269235
80;32,1;0,047325448
90;32,1;0,04338166
100;32,1;0,039437873
110;32,1;0,035494086
120;32,1;0,031550298
130;32,1;0,027606511
140;32,1;0,023662724
150;32,1;0,019718937
160;32,1;0,015775149
170;32,1;0,011831362
180;32,1;0,007887575
190;32,1;0,003943787
200;32,1;0
0;32,2;0,072097953
10;32,2;0,068493056
20;32,2;0,064888158
30;32,2;0,06128326
40;32,2;0,057678363
50;32,2;0,054073465
60;32,2;0,050468567
70;32,2;0,04686367
80;32,2;0,043258772
90;32,2;0,039653874
100;32,2;0,036048977
110;32,2;0,032444079
120;32,2;0,028839181
130;32,2;0,025234284
140;32,2;0,021629386
150;32,2;0,018024488
160;32,2;0,014419591
170;32,2;0,010814693
180;32,2;0,007209795
190;32,2;0,003604898
200;32,2;0
0;32,3;0,06493762
10;32,3;0,061690739
20;32,3;0,058443858
30;32,3;0,055196977
40;32,3;0,051950096
50;32,3;0,048703215
60;32,3;0,045456334
70;32,3;0,042209453
80;32,3;0,038962572
90;32,3;0,035715691
100;32,3;0,03246881
110;32,3;0,029221929
120;32,3;0,025975048
130;32,3;0,022728167
140;32,3;0,019481286
150;32,3;0,016234405
160;32,3;0,012987524
170;32,3;0,009740643
180;32,3;0,006493762
190;32,3;0,003246881
200;32,3;0
0;32,4;0,057380059
10;32,4;0,054511056
20;32,4;0,051642053
30;32,4;0,04877305
40;32,4;0,045904047
50;32,4;0,043035044
60;32,4;0,040166041
70;32,4;0,037297038
80;32,4;0,034428036
90;32,4;0,031559033
100;32,4;0,02869003
110;32,4;0,025821027
120;32,4;0,022952024
130;32,4;0,020083021
140;32,4;0,017214018
150;32,4;0,014345015
160;32,4;0,011476012
170;32,4;0,008607009
180;32,4;0,005738006
190;32,4;0,002869003
200;32,4;0
0;32,5;0,049410093
10;32,5;0,046939589
20;32,5;0,044469084
30;32,5;0,041998579
40;32,5;0,039528075
50;32,5;0,03705757
60;32,5;0,034587065
70;32,5;0,032116561
80;32,5;0,029646056
90;32,5;0,027175551
100;32,5;0,024705047
110;32,5;0,022234542
120;32,5;0,019764037
130;32,5;0,017293533
140;32,5;0,014823028
150;32,5;0,012352523
160;32,5;0,009882019
170;32,5;0,007411514
180;32,5;0,004941009
190;32,5;0,002470505
200;32,5;0
0;32,6;0,041012043
10;32,6;0,038961441
20;32,6;0,036910838
30;32,6;0,034860236
40;32,6;0,032809634
50;32,6;0,030759032
60;32,6;0,02870843
70;32,6;0,026657828
80;32,6;0,024607226
90;32,6;0,022556623
100;32,6;0,020506021
110;32,6;0,018455419
120;32,6;0,016404817
130;32,6;0,014354215
140;32,6;0,012303613
150;32,6;0,010253011
160;32,6;0,008202409
170;32,6;0,006151806
180;32,6;0,004101204
190;32,6;0,002050602
200;32,6;0
0;32,7;0,032169707
10;32,7;0,030561221
20;32,7;0,028952736
30;32,7;0,027344251
40;32,7;0,025735765
50;32,7;0,02412728
60;32,7;0,022518795
70;32,7;0,020910309
80;32,7;0,019301824
90;32,7;0,017693339
100;32,7;0,016084853
110;32,7;0,014476368
120;32,7;0,012867883
130;32,7;0,011259397
140;32,7;0,009650912
150;32,7;0,008042427
160;32,7;0,006433941
170;32,7;0,004825456
180;32,7;0,003216971
190;32,7;0,001608485
200;32,7;0
0;32,8;0,022866349
10;32,8;0,021723032
20;32,8;0,020579714
30;32,8;0,019436397
40;32,8;0,01829308
50;32,8;0,017149762
60;32,8;0,016006445
70;32,8;0,014863127
80;32,8;0,01371981
90;32,8;0,012576492
100;32,8;0,011433175
110;32,8;0,010289857
120;32,8;0,00914654
130;32,8;0,008003222
140;32,8;0,006859905
150;32,8;0,005716587
160;32,8;0,00457327
170;32,8;0,003429952
180;32,8;0,002286635
190;32,8;0,001143317
200;32,8;0
0;32,9;0,013084683
10;32,9;0,012430449
20;32,9;0,011776215
30;32,9;0,011121981
40;32,9;0,010467747
50;32,9;0,009813512
60;32,9;0,009159278
70;32,9;0,008505044
80;32,9;0,00785081
90;32,9;0,007196576
100;32,9;0,006542342
110;32,9;0,005888107
120;32,9;0,005233873
130;32,9;0,004579639
140;32,9;0,003925405
150;32,9;0,003271171
160;32,9;0,002616937
170;32,9;0,001962702
180;32,9;0,001308468
190;32,9;0,000654234
200;32,9;0
0;33;0,002806851
10;33;0,002666509
20;33;0,002526166
30;33;0,002385823
40;33;0,002245481
50;33;0,002105138
60;33;0,001964796
70;33;0,001824453
80;33;0,001684111
90;33;0,001543768
100;33;0,001403426
110;33;0,001263083
120;33;0,00112274
130;33;0,000982398
140;33;0,000842055
150;33;0,000701713
160;33;0,00056137
170;33;0,000421028
180;33;0,000280685
190;33;0,000140343
200;33;0
